"","pid","condition","gender","age_cat","education","trial","WOA","Trust"
"944","S095","baseline","male","50-65","none",4,1.06445812681185,4
"945","S095","baseline","male","50-65","none",5,0.398106785000837,2
"946","S095","baseline","male","50-65","none",6,0.769171161986864,7
"947","S095","baseline","male","50-65","none",7,0.36385344187607,4
"948","S095","baseline","male","50-65","none",8,0.308936236173895,6
"949","S095","baseline","male","50-65","none",9,0.537871511360762,5
"950","S095","baseline","male","50-65","none",10,0.273264626617608,4
"951","S096","baseline","male","50-65","none",1,0.575128171893184,4
"952","S096","baseline","male","50-65","none",2,0.38257527469017,5
"953","S096","baseline","male","50-65","none",3,0.486667672085272,4
"954","S096","baseline","male","50-65","none",4,0.681656750020692,6
"955","S096","baseline","male","50-65","none",5,0.87862969171873,6
"956","S096","baseline","male","50-65","none",6,0.321890165026813,5
"957","S096","baseline","male","50-65","none",7,0.647844012422071,5
"958","S096","baseline","male","50-65","none",8,0.725884339237026,6
"959","S096","baseline","male","50-65","none",9,0.835612821419654,6
"960","S096","baseline","male","50-65","none",10,0.708550458606122,6
"961","S097","baseline","male","35-49","college",1,0.800063373565032,6
"962","S097","baseline","male","35-49","college",2,0.990320341036004,6
"963","S097","baseline","male","35-49","college",3,0.316548441795105,6
"964","S097","baseline","male","35-49","college",4,0.545408146233266,5
"965","S097","baseline","male","35-49","college",5,0.741351936758654,6
"966","S097","baseline","male","35-49","college",6,0.754072009466637,5
"967","S097","baseline","male","35-49","college",7,0.451593723096742,3
"968","S097","baseline","male","35-49","college",8,0.616064043822533,6
"969","S097","baseline","male","35-49","college",9,0.469633901475432,7
"970","S097","baseline","male","35-49","college",10,0.240161482071135,6
"971","S098","baseline","male","35-49","highschool",1,0.282914403985277,6
"972","S098","baseline","male","35-49","highschool",2,0.533785846918604,7
"973","S098","baseline","male","35-49","highschool",3,0.596261244204925,3
"974","S098","baseline","male","35-49","highschool",4,0.492314645512833,4
"975","S098","baseline","male","35-49","highschool",5,0.612880334915987,5
"976","S098","baseline","male","35-49","highschool",6,0.542199184863595,6
"977","S098","baseline","male","35-49","highschool",7,0.847097713819348,4
"978","S098","baseline","male","35-49","highschool",8,0.187912805428774,6
"979","S098","baseline","male","35-49","highschool",9,0.443348437818526,4
"980","S098","baseline","male","35-49","highschool",10,0.725505800023692,4
"981","S099","baseline","male","18-34","none",1,0.342596835542375,5
"982","S099","baseline","male","18-34","none",2,0.481561574869492,5
"983","S099","baseline","male","18-34","none",3,0.777637223275416,5
"984","S099","baseline","male","18-34","none",4,0.840520985028584,7
"985","S099","baseline","male","18-34","none",5,0.421135346914363,5
"986","S099","baseline","male","18-34","none",6,0.751610607997669,6
"987","S099","baseline","male","18-34","none",7,0.348170786311359,4
"988","S099","baseline","male","18-34","none",8,0.539153181565331,5
"989","S099","baseline","male","18-34","none",9,0.349026292259648,5
"990","S099","baseline","male","18-34","none",10,0.536989046663109,5
"991","S100","baseline","male","18-34","college",1,0.59913625795718,5
"992","S100","baseline","male","18-34","college",2,0.784688323359947,4
"993","S100","baseline","male","18-34","college",3,0.735742150161544,6
"994","S100","baseline","male","18-34","college",4,0.707517936729536,6
"995","S100","baseline","male","18-34","college",5,0.39981430389914,5
"996","S100","baseline","male","18-34","college",6,0.644860318659576,5
"997","S100","baseline","male","18-34","college",7,0.461217428893184,3
"998","S100","baseline","male","18-34","college",8,0.218241232126901,6
"999","S100","baseline","male","18-34","college",9,0.0799299242145795,4
"1000","S100","baseline","male","18-34","college",10,0.402873141979779,4
"1001","S101","high","female","35-49","college",1,0.153079638603457,3
"1002","S101","high","female","35-49","college",2,0.56331289292594,5
"1003","S101","high","female","35-49","college",3,0.766729901825569,5
"1004","S101","high","female","35-49","college",4,0.272821746617686,3
"1005","S101","high","female","35-49","college",5,0.35052701839501,4
"1006","S101","high","female","35-49","college",6,0.221267111102184,6
"1007","S101","high","female","35-49","college",7,0.32466403768495,3
"1008","S101","high","female","35-49","college",8,0.773006483144459,4
"1009","S101","high","female","35-49","college",9,0.560920902079618,3
"1010","S101","high","female","35-49","college",10,0.681833243189043,4
"1011","S102","high","female","35-49","none",1,0.563601692649998,4
"1012","S102","high","female","35-49","none",2,0.386832341650672,4
"1013","S102","high","female","35-49","none",3,0.665328465144873,3
"1014","S102","high","female","35-49","none",4,0.339473321807253,3
"1015","S102","high","female","35-49","none",5,0.464198630207177,4
"1016","S102","high","female","35-49","none",6,0.79684380508425,4
"1017","S102","high","female","35-49","none",7,0.845097346587535,4
"1018","S102","high","female","35-49","none",8,0.355621759870463,3
"1019","S102","high","female","35-49","none",9,0.590137880445704,4
"1020","S102","high","female","35-49","none",10,0.661723838586079,4
"1021","S103","high","female","18-34","none",1,0.471184291443171,5
"1022","S103","high","female","18-34","none",2,0.502478924584978,3
"1023","S103","high","female","18-34","none",3,0.615586225154782,4
"1024","S103","high","female","18-34","none",4,0.662764086832605,3
"1025","S103","high","female","18-34","none",5,0.667587071043308,4
"1026","S103","high","female","18-34","none",6,0.541034702095206,5
"1027","S103","high","female","18-34","none",7,0.468693389939072,3
"1028","S103","high","female","18-34","none",8,0.563111962862986,4
"1029","S103","high","female","18-34","none",9,0.706134121019021,3
"1030","S103","high","female","18-34","none",10,0.686683659493768,4
"1031","S104","high","female","18-34","highschool",1,0.722702715580021,4
"1032","S104","high","female","18-34","highschool",2,0.683303373526712,2
"1033","S104","high","female","18-34","highschool",3,0.365579265042959,1
"1034","S104","high","female","18-34","highschool",4,0.802388476447247,3
"1035","S104","high","female","18-34","highschool",5,0.60951724230322,4
"1036","S104","high","female","18-34","highschool",6,0.488897918370484,3
"1037","S104","high","female","18-34","highschool",7,0.501185784492503,4
"1038","S104","high","female","18-34","highschool",8,0.895221107130173,4
"1039","S104","high","female","18-34","highschool",9,0.692629100548371,3
"1040","S104","high","female","18-34","highschool",10,0.503341436223656,4
"1041","S105","high","female","35-49","college",1,0.836047626662211,5
"1042","S105","high","female","35-49","college",2,0.458817841630019,3
"1043","S105","high","female","35-49","college",3,0.346682276869775,4
"1044","S105","high","female","35-49","college",4,0.706790399174301,4
"1045","S105","high","female","35-49","college",5,0.46971348009541,4
"1046","S105","high","female","35-49","college",6,0.491214661714964,5
"1047","S105","high","female","35-49","college",7,0.610740797986959,2
"1048","S105","high","female","35-49","college",8,0.638215501677244,3
"1049","S105","high","female","35-49","college",9,0.137679279572486,5
"1050","S105","high","female","35-49","college",10,0.33396939421128,5
"1051","S106","high","female","18-34","college",1,0.860782411215409,5
"1052","S106","high","female","18-34","college",2,0.437703568174695,3
"1053","S106","high","female","18-34","college",3,0.580343008499074,5
"1054","S106","high","female","18-34","college",4,0.389976771133907,3
"1055","S106","high","female","18-34","college",5,0.484377551510498,5
"1056","S106","high","female","18-34","college",6,0.62480848908868,4
"1057","S106","high","female","18-34","college",7,0.503303262291117,5
"1058","S106","high","female","18-34","college",8,0.370774527734381,3
"1059","S106","high","female","18-34","college",9,0.667473061901878,6
"1060","S106","high","female","18-34","college",10,0.497827062071126,5
"1061","S107","high","female","50-65","highschool",1,0.566831282849543,5
"1062","S107","high","female","50-65","highschool",2,0.84602977584731,3
"1063","S107","high","female","50-65","highschool",3,0.515157455905145,4
"1064","S107","high","female","50-65","highschool",4,0.57839937207039,4
"1065","S107","high","female","50-65","highschool",5,0.307614280449214,3
"1066","S107","high","female","50-65","highschool",6,0.625864460082081,4
"1067","S107","high","female","50-65","highschool",7,0.459784206445293,5
"1068","S107","high","female","50-65","highschool",8,0.674670997589833,3
"1069","S107","high","female","50-65","highschool",9,0.598538615938705,3
"1070","S107","high","female","50-65","highschool",10,0.816912733822652,4
"1071","S108","high","female","35-49","none",1,0.68342120068356,3
"1072","S108","high","female","35-49","none",2,0.526508029254542,3
"1073","S108","high","female","35-49","none",3,0.415616839022428,3
"1074","S108","high","female","35-49","none",4,0.491190059858394,4
"1075","S108","high","female","35-49","none",5,0.483891805338429,3
"1076","S108","high","female","35-49","none",6,0.405611367652184,3
"1077","S108","high","female","35-49","none",7,0.229260027606604,4
"1078","S108","high","female","35-49","none",8,0.3440247464098,5
"1079","S108","high","female","35-49","none",9,0.890321359916692,1
"1080","S108","high","female","35-49","none",10,0.70062388771555,4
"1081","S109","high","female","35-49","highschool",1,0.493366798857994,5
"1082","S109","high","female","35-49","highschool",2,0.563832324646519,5
"1083","S109","high","female","35-49","highschool",3,0.365354312487496,4
"1084","S109","high","female","35-49","highschool",4,0.727947714728466,5
"1085","S109","high","female","35-49","highschool",5,0.427232640399754,5
"1086","S109","high","female","35-49","highschool",6,0.377678314183017,4
"1087","S109","high","female","35-49","highschool",7,0.351553907086767,5
"1088","S109","high","female","35-49","highschool",8,0.570226183735712,5
"1089","S109","high","female","35-49","highschool",9,0.306132867999083,5
"1090","S109","high","female","35-49","highschool",10,0.560369052662285,4
"1091","S110","high","female","18-34","none",1,0.189647977095005,4
"1092","S110","high","female","18-34","none",2,0.702550333538338,4
"1093","S110","high","female","18-34","none",3,0.389635568227651,4
"1094","S110","high","female","18-34","none",4,0.547195359546401,4
"1095","S110","high","female","18-34","none",5,0.269993095489412,5
"1096","S110","high","female","18-34","none",6,0.54744008517498,3
"1097","S110","high","female","18-34","none",7,0.672398872219854,4
"1098","S110","high","female","18-34","none",8,0.501981754058815,4
"1099","S110","high","female","18-34","none",9,0.492446621284445,5
"1100","S110","high","female","18-34","none",10,0.913519375343902,6
"1101","S111","high","female","35-49","highschool",1,0.557946148205744,3
"1102","S111","high","female","35-49","highschool",2,0.431941160658181,4
"1103","S111","high","female","35-49","highschool",3,0.581419288704243,4
"1104","S111","high","female","35-49","highschool",4,0.701391280081738,4
"1105","S111","high","female","35-49","highschool",5,0.418954427427441,3
"1106","S111","high","female","35-49","highschool",6,0.646013252938737,5
"1107","S111","high","female","35-49","highschool",7,0.761108551595406,7
"1108","S111","high","female","35-49","highschool",8,0.393285150394155,2
"1109","S111","high","female","35-49","highschool",9,0.414261556717274,4
"1110","S111","high","female","35-49","highschool",10,0.340955857072496,3
"1111","S112","high","female","35-49","highschool",1,0.480300660079164,4
"1112","S112","high","female","35-49","highschool",2,0.533195843016879,3
"1113","S112","high","female","35-49","highschool",3,0.48750344054247,4
"1114","S112","high","female","35-49","highschool",4,0.952192568949718,5
"1115","S112","high","female","35-49","highschool",5,0.463762639976423,4
"1116","S112","high","female","35-49","highschool",6,0.182850314767056,3
"1117","S112","high","female","35-49","highschool",7,0.233243094394464,5
"1118","S112","high","female","35-49","highschool",8,0.524675447185679,5
"1119","S112","high","female","35-49","highschool",9,0.484015929291314,5
"1120","S112","high","female","35-49","highschool",10,0.327468613478598,3
"1121","S113","high","female","35-49","highschool",1,0.555661827671681,3
"1122","S113","high","female","35-49","highschool",2,0.348075147629177,5
"1123","S113","high","female","35-49","highschool",3,0.448170560631232,4
"1124","S113","high","female","35-49","highschool",4,0.69184778125176,5
"1125","S113","high","female","35-49","highschool",5,0.826907267736281,6
"1126","S113","high","female","35-49","highschool",6,0.634458769272019,3
"1127","S113","high","female","35-49","highschool",7,0.693223923958004,5
"1128","S113","high","female","35-49","highschool",8,0.494947432444913,4
"1129","S113","high","female","35-49","highschool",9,0.593384183910779,4
"1130","S113","high","female","35-49","highschool",10,0.575957602014466,4
"1131","S114","high","female","35-49","highschool",1,0.78269351315985,5
"1132","S114","high","female","35-49","highschool",2,0.768247149895097,3
"1133","S114","high","female","35-49","highschool",3,0.50845264365104,6
"1134","S114","high","female","35-49","highschool",4,0.381495044388867,5
"1135","S114","high","female","35-49","highschool",5,0.519808899989599,4
"1136","S114","high","female","35-49","highschool",6,0.365236175213161,5
"1137","S114","high","female","35-49","highschool",7,0.716244884523336,6
"1138","S114","high","female","35-49","highschool",8,0.617326275436634,5
"1139","S114","high","female","35-49","highschool",9,0.783096278899283,5
"1140","S114","high","female","35-49","highschool",10,0.456057971838886,3
"1141","S115","high","female","35-49","college",1,0.695047854434565,4
"1142","S115","high","female","35-49","college",2,0.577384203776962,6
"1143","S115","high","female","35-49","college",3,0.711100582985417,6
"1144","S115","high","female","35-49","college",4,0.76530863922481,5
"1145","S115","high","female","35-49","college",5,0.50787141250028,3
"1146","S115","high","female","35-49","college",6,0.438092022355921,5
"1147","S115","high","female","35-49","college",7,0.704292421336957,3
"1148","S115","high","female","35-49","college",8,0.826350914733039,4
"1149","S115","high","female","35-49","college",9,0.567091409305928,4
"1150","S115","high","female","35-49","college",10,0.219330119586505,5
"1151","S116","high","female","35-49","none",1,0.43901985111535,4
"1152","S116","high","female","35-49","none",2,0.590497180473165,6
"1153","S116","high","female","35-49","none",3,0.946189559412092,5
"1154","S116","high","female","35-49","none",4,0.820070455035259,5
"1155","S116","high","female","35-49","none",5,0.63032999368257,5
"1156","S116","high","female","35-49","none",6,0.777462332053684,4
"1157","S116","high","female","35-49","none",7,0.845585187909602,5
"1158","S116","high","female","35-49","none",8,0.706721873897145,6
"1159","S116","high","female","35-49","none",9,0.358311225501471,5
"1160","S116","high","female","35-49","none",10,0.106932953516617,5
"1161","S117","high","female","50-65","highschool",1,0.621701805513166,5
"1162","S117","high","female","50-65","highschool",2,0.667264494945004,5
"1163","S117","high","female","50-65","highschool",3,0.56092548406791,3
"1164","S117","high","female","50-65","highschool",4,0.358353974009341,4
"1165","S117","high","female","50-65","highschool",5,0.81937069518081,5
"1166","S117","high","female","50-65","highschool",6,0.374207265394219,4
"1167","S117","high","female","50-65","highschool",7,0.488796906494729,4
"1168","S117","high","female","50-65","highschool",8,0.756488580668297,4
"1169","S117","high","female","50-65","highschool",9,0.35773393742614,4
"1170","S117","high","female","50-65","highschool",10,0.824765397927654,3
"1171","S118","high","female","35-49","highschool",1,0.595404784359264,5
"1172","S118","high","female","35-49","highschool",2,0.689309171344059,5
"1173","S118","high","female","35-49","highschool",3,0.677578953324679,5
"1174","S118","high","female","35-49","highschool",4,0.678958468232115,5
"1175","S118","high","female","35-49","highschool",5,0.293744162160777,4
"1176","S118","high","female","35-49","highschool",6,0.391222052984235,4
"1177","S118","high","female","35-49","highschool",7,0.565285597577387,4
"1178","S118","high","female","35-49","highschool",8,0.416417968261504,4
"1179","S118","high","female","35-49","highschool",9,0.541462547312999,6
"1180","S118","high","female","35-49","highschool",10,0.516215169065783,4
"1181","S119","high","female","50-65","college",1,0.69300260366133,6
"1182","S119","high","female","50-65","college",2,0.512468957036825,5
"1183","S119","high","female","50-65","college",3,0.357056582548836,4
"1184","S119","high","female","50-65","college",4,1.03933203937828,3
"1185","S119","high","female","50-65","college",5,0.413464215781389,5
"1186","S119","high","female","50-65","college",6,0.907354563383509,5
"1187","S119","high","female","50-65","college",7,0.77293818967617,3
"1188","S119","high","female","50-65","college",8,0.27186618414454,5
"1189","S119","high","female","50-65","college",9,1.03510384167221,4
"1190","S119","high","female","50-65","college",10,0.583945619858993,4
"1191","S120","high","female","18-34","college",1,0.563865647270813,5
"1192","S120","high","female","18-34","college",2,0.640290596479979,3
"1193","S120","high","female","18-34","college",3,0.42610553200593,6
"1194","S120","high","female","18-34","college",4,0.72456070438237,2
"1195","S120","high","female","18-34","college",5,0.700622818793758,4
"1196","S120","high","female","18-34","college",6,0.505582387036043,4
"1197","S120","high","female","18-34","college",7,0.365878790054693,6
"1198","S120","high","female","18-34","college",8,0.751027721990448,5
"1199","S120","high","female","18-34","college",9,0.375679840204274,4
"1200","S120","high","female","18-34","college",10,0.617282661015996,5
"1201","S121","high","female","18-34","none",1,0.656832608281157,4
"1202","S121","high","female","18-34","none",2,0.343389622101878,6
"1203","S121","high","female","18-34","none",3,0.307250974690251,5
"1204","S121","high","female","18-34","none",4,0.799827469633841,6
"1205","S121","high","female","18-34","none",5,1.00425289769824,4
"1206","S121","high","female","18-34","none",6,0.728733104636788,3
"1207","S121","high","female","18-34","none",7,0.75560193494152,3
"1208","S121","high","female","18-34","none",8,0.320503038455503,3
"1209","S121","high","female","18-34","none",9,0.632120622936428,5
"1210","S121","high","female","18-34","none",10,0.515533498548349,5
"1211","S122","high","female","18-34","college",1,0.722529562556737,4
"1212","S122","high","female","18-34","college",2,0.152428935993548,5
"1213","S122","high","female","18-34","college",3,0.896079631173463,7
"1214","S122","high","female","18-34","college",4,0.895036104803424,4
"1215","S122","high","female","18-34","college",5,0.55409779329693,5
"1216","S122","high","female","18-34","college",6,0.195177771792452,3
"1217","S122","high","female","18-34","college",7,0.705018720249441,5
"1218","S122","high","female","18-34","college",8,0.598136319966665,5
"1219","S122","high","female","18-34","college",9,0.493193105229796,3
"1220","S122","high","female","18-34","college",10,0.440147368700179,4
"1221","S123","high","female","50-65","highschool",1,0.260351114392932,4
"1222","S123","high","female","50-65","highschool",2,0.563782156995372,3
"1223","S123","high","female","50-65","highschool",3,0.481011830313683,4
"1224","S123","high","female","50-65","highschool",4,0.809041663251005,4
"1225","S123","high","female","50-65","highschool",5,0.346644661315299,3
"1226","S123","high","female","50-65","highschool",6,0.843101386783558,4
"1227","S123","high","female","50-65","highschool",7,0.283219721402054,2
"1228","S123","high","female","50-65","highschool",8,0.729196521290669,4
"1229","S123","high","female","50-65","highschool",9,0.578122711434137,4
"1230","S123","high","female","50-65","highschool",10,0.837060469696738,4
"1231","S124","high","female","18-34","none",1,0.408161856456876,6
"1232","S124","high","female","18-34","none",2,0.777663194059316,4
"1233","S124","high","female","18-34","none",3,0.601340297662946,3
"1234","S124","high","female","18-34","none",4,0.731720679558822,4
"1235","S124","high","female","18-34","none",5,0.696344704562645,4
"1236","S124","high","female","18-34","none",6,0.731343190980884,4
"1237","S124","high","female","18-34","none",7,0.718486849177652,4
"1238","S124","high","female","18-34","none",8,0.734132726670396,3
"1239","S124","high","female","18-34","none",9,0.34138714777103,5
"1240","S124","high","female","18-34","none",10,0.38358485404675,1
"1241","S125","high","female","18-34","college",1,0.907767418716733,5
"1242","S125","high","female","18-34","college",2,0.777518488048678,4
"1243","S125","high","female","18-34","college",3,0.623882217070949,5
"1244","S125","high","female","18-34","college",4,0.710226155739514,5
"1245","S125","high","female","18-34","college",5,0.379289411918545,5
"1246","S125","high","female","18-34","college",6,0.337015591228143,6
"1247","S125","high","female","18-34","college",7,0.85743223050145,4
"1248","S125","high","female","18-34","college",8,0.71854525825765,5
"1249","S125","high","female","18-34","college",9,0.457527358598234,6
"1250","S125","high","female","18-34","college",10,0.45019830153112,3
"1251","S126","high","male","35-49","highschool",1,0.203949012306051,5
"1252","S126","high","male","35-49","highschool",2,0.906020608165719,2
"1253","S126","high","male","35-49","highschool",3,0.909157296969399,3
"1254","S126","high","male","35-49","highschool",4,0.508167845914379,5
"1255","S126","high","male","35-49","highschool",5,0.558993363784316,6
"1256","S126","high","male","35-49","highschool",6,0.539605170619359,4
"1257","S126","high","male","35-49","highschool",7,0.21442543993126,4
"1258","S126","high","male","35-49","highschool",8,0.558272831779324,3
"1259","S126","high","male","35-49","highschool",9,0.240724660247211,6
"1260","S126","high","male","35-49","highschool",10,0.233176738589754,7
"1261","S127","high","male","50-65","college",1,0.306499672436677,3
"1262","S127","high","male","50-65","college",2,0.111319096062829,5
"1263","S127","high","male","50-65","college",3,0.441884507682647,4
"1264","S127","high","male","50-65","college",4,0.569440595556568,4
"1265","S127","high","male","50-65","college",5,0.467663744964075,6
"1266","S127","high","male","50-65","college",6,0.666991173669302,2
"1267","S127","high","male","50-65","college",7,0.302149201089535,4
"1268","S127","high","male","50-65","college",8,0.386877763584782,4
"1269","S127","high","male","50-65","college",9,0.488260266026545,3
"1270","S127","high","male","50-65","college",10,0.69873624282954,3
"1271","S128","high","male","18-34","none",1,0.556844335942272,3
"1272","S128","high","male","18-34","none",2,0.657016833315213,5
"1273","S128","high","male","18-34","none",3,0.364884187078044,5
"1274","S128","high","male","18-34","none",4,0.505613661308997,5
"1275","S128","high","male","18-34","none",5,0.638578559334626,4
"1276","S128","high","male","18-34","none",6,0.668860798536329,6
"1277","S128","high","male","18-34","none",7,0.680917164654501,4
"1278","S128","high","male","18-34","none",8,0.333329277612337,6
"1279","S128","high","male","18-34","none",9,0.368010586216066,5
"1280","S128","high","male","18-34","none",10,0.701132918130028,5
"1281","S129","high","male","50-65","college",1,0.531013762456601,4
"1282","S129","high","male","50-65","college",2,0.439968452082493,4
"1283","S129","high","male","50-65","college",3,0.452298387558067,5
"1284","S129","high","male","50-65","college",4,0.747027536222485,4
"1285","S129","high","male","50-65","college",5,0.845276273436291,3
"1286","S129","high","male","50-65","college",6,0.377096070370068,6
"1287","S129","high","male","50-65","college",7,0.693313180127921,5
"1288","S129","high","male","50-65","college",8,0.318517834234633,4
"1289","S129","high","male","50-65","college",9,0.523341173319303,5
"1290","S129","high","male","50-65","college",10,0.8946673315997,3
"1291","S130","high","male","35-49","college",1,0.696925877996271,5
"1292","S130","high","male","35-49","college",2,0.450162675412473,5
"1293","S130","high","male","35-49","college",3,0.412740996013987,3
"1294","S130","high","male","35-49","college",4,0.604410559254521,4
"1295","S130","high","male","35-49","college",5,0.471997486387375,4
"1296","S130","high","male","35-49","college",6,0.332693545931008,4
"1297","S130","high","male","35-49","college",7,0.846417676427802,4
"1298","S130","high","male","35-49","college",8,0.332656306360074,5
"1299","S130","high","male","35-49","college",9,0.479644833683197,5
"1300","S130","high","male","35-49","college",10,0.520485781381355,6
"1301","S131","high","male","18-34","college",1,0.501086627753926,3
"1302","S131","high","male","18-34","college",2,0.832724756644063,5
"1303","S131","high","male","18-34","college",3,0.681282252164818,3
"1304","S131","high","male","18-34","college",4,0.628501578725258,4
"1305","S131","high","male","18-34","college",5,0.689034994695628,5
"1306","S131","high","male","18-34","college",6,0.490215980649277,5
"1307","S131","high","male","18-34","college",7,0.552722546972702,5
"1308","S131","high","male","18-34","college",8,0.419677668047199,3
"1309","S131","high","male","18-34","college",9,0.480964058540599,3
"1310","S131","high","male","18-34","college",10,0.552635419922289,5
"1311","S132","high","male","50-65","none",1,0.348359790045282,4
"1312","S132","high","male","50-65","none",2,0.682500110012464,5
"1313","S132","high","male","50-65","none",3,0.633409110416657,4
"1314","S132","high","male","50-65","none",4,0.323140768666135,4
"1315","S132","high","male","50-65","none",5,0.426241544855247,4
"1316","S132","high","male","50-65","none",6,0.436372039432476,4
"1317","S132","high","male","50-65","none",7,0.626451191773502,4
"1318","S132","high","male","50-65","none",8,0.678777242257755,3
"1319","S132","high","male","50-65","none",9,0.119570652152919,5
"1320","S132","high","male","50-65","none",10,0.0679981165175405,5
"1321","S133","high","male","18-34","highschool",1,0.747765842250753,3
"1322","S133","high","male","18-34","highschool",2,0.852105612536717,3
"1323","S133","high","male","18-34","highschool",3,1.10936853112259,5
"1324","S133","high","male","18-34","highschool",4,0.355685303827536,4
"1325","S133","high","male","18-34","highschool",5,0.609966115016689,4
"1326","S133","high","male","18-34","highschool",6,0.273922070489876,5
"1327","S133","high","male","18-34","highschool",7,0.407282988533601,5
"1328","S133","high","male","18-34","highschool",8,0.472380428590225,6
"1329","S133","high","male","18-34","highschool",9,0.69248243565644,4
"1330","S133","high","male","18-34","highschool",10,0.796053889408229,4
"1331","S134","high","male","18-34","none",1,0.422083003595826,4
"1332","S134","high","male","18-34","none",2,0.424888759884843,6
"1333","S134","high","male","18-34","none",3,0.400576303334413,5
"1334","S134","high","male","18-34","none",4,0.417355596393367,4
"1335","S134","high","male","18-34","none",5,0.296123331491249,3
"1336","S134","high","male","18-34","none",6,0.818721894485643,4
"1337","S134","high","male","18-34","none",7,0.773097274462113,4
"1338","S134","high","male","18-34","none",8,0.706432180224896,2
"1339","S134","high","male","18-34","none",9,0.377552022244848,2
"1340","S134","high","male","18-34","none",10,0.500925646124969,4
"1341","S135","high","male","18-34","highschool",1,0.414391962638685,4
"1342","S135","high","male","18-34","highschool",2,0.562842620666987,6
"1343","S135","high","male","18-34","highschool",3,0.307012827635162,4
"1344","S135","high","male","18-34","highschool",4,0.395133881230394,7
"1345","S135","high","male","18-34","highschool",5,0.551017868233957,6
"1346","S135","high","male","18-34","highschool",6,0.542621613332618,5
"1347","S135","high","male","18-34","highschool",7,0.254934712762108,5
"1348","S135","high","male","18-34","highschool",8,0.487277625899161,5
"1349","S135","high","male","18-34","highschool",9,0.466880386767201,5
"1350","S135","high","male","18-34","highschool",10,0.597118845509678,3
"1351","S136","high","male","35-49","college",1,0.611858102134972,3
"1352","S136","high","male","35-49","college",2,0.409906355186499,3
"1353","S136","high","male","35-49","college",3,0.630286606953477,4
"1354","S136","high","male","35-49","college",4,0.459375972721267,5
"1355","S136","high","male","35-49","college",5,0.839577205705319,3
"1356","S136","high","male","35-49","college",6,0.532971506684206,3
"1357","S136","high","male","35-49","college",7,0.327436651796846,4
"1358","S136","high","male","35-49","college",8,0.122665300930491,5
"1359","S136","high","male","35-49","college",9,0.76323056000275,4
"1360","S136","high","male","35-49","college",10,0.556406283382067,4
"1361","S137","high","male","50-65","none",1,0.649569272789066,3
"1362","S137","high","male","50-65","none",2,0.488063859940418,4
"1363","S137","high","male","50-65","none",3,0.706456599191171,5
"1364","S137","high","male","50-65","none",4,0.482727738657075,4
"1365","S137","high","male","50-65","none",5,0.660591695062243,7
"1366","S137","high","male","50-65","none",6,0.521143855038745,5
"1367","S137","high","male","50-65","none",7,0.677300739222688,5
"1368","S137","high","male","50-65","none",8,0.392848490557765,4
"1369","S137","high","male","50-65","none",9,0.594749752429413,3
"1370","S137","high","male","50-65","none",10,0.368865595149003,2
"1371","S138","high","male","50-65","college",1,0.665442767779178,3
"1372","S138","high","male","50-65","college",2,0.737206716658916,5
"1373","S138","high","male","50-65","college",3,0.650868250865471,4
"1374","S138","high","male","50-65","college",4,0.0655713770844832,5
"1375","S138","high","male","50-65","college",5,0.608618382301673,5
"1376","S138","high","male","50-65","college",6,0.218003256701183,4
"1377","S138","high","male","50-65","college",7,0.534415566797961,5
"1378","S138","high","male","50-65","college",8,0.773673224613784,4
"1379","S138","high","male","50-65","college",9,0.814161552459907,3
"1380","S138","high","male","50-65","college",10,0.454399958382196,6
"1381","S139","high","male","50-65","college",1,0.653210736378142,6
"1382","S139","high","male","50-65","college",2,0.510769792976631,6
"1383","S139","high","male","50-65","college",3,0.157939953659009,5
"1384","S139","high","male","50-65","college",4,0.698931199683754,5
"1385","S139","high","male","50-65","college",5,0.634466584616267,6
"1386","S139","high","male","50-65","college",6,0.43811907385425,4
"1387","S139","high","male","50-65","college",7,0.711342194730149,6
"1388","S139","high","male","50-65","college",8,0.54268576013453,4
"1389","S139","high","male","50-65","college",9,0.349168726880197,5
"1390","S139","high","male","50-65","college",10,0.3246331754293,5
"1391","S140","high","male","50-65","highschool",1,0.893615431107576,5
"1392","S140","high","male","50-65","highschool",2,0.725916064004531,1
"1393","S140","high","male","50-65","highschool",3,0.776838661470368,4
"1394","S140","high","male","50-65","highschool",4,0.67427269985693,4
"1395","S140","high","male","50-65","highschool",5,0.24687726918923,3
"1396","S140","high","male","50-65","highschool",6,0.923041509697957,3
"1397","S140","high","male","50-65","highschool",7,0.498980197144423,5
"1398","S140","high","male","50-65","highschool",8,0.444689947259445,3
"1399","S140","high","male","50-65","highschool",9,0.59000973800856,3
"1400","S140","high","male","50-65","highschool",10,0.446060047322578,5
"1401","S141","high","male","18-34","none",1,0.937147839430541,4
"1402","S141","high","male","18-34","none",2,0.422884962101477,4
"1403","S141","high","male","18-34","none",3,0.626777517624537,5
"1404","S141","high","male","18-34","none",4,0.512225793534809,4
"1405","S141","high","male","18-34","none",5,0.415163706953091,4
"1406","S141","high","male","18-34","none",6,0.430432151600691,5
"1407","S141","high","male","18-34","none",7,0.850580295362173,2
"1408","S141","high","male","18-34","none",8,0.575538055904916,4
"1409","S141","high","male","18-34","none",9,0.550842843283067,5
"1410","S141","high","male","18-34","none",10,0.244962100004621,5
"1411","S142","high","male","35-49","highschool",1,0.785558779463632,5
"1412","S142","high","male","35-49","highschool",2,0.522513884379096,3
