"","pid","condition","gender","age_cat","education","trial","WOA","Trust"
"946","S095","baseline","male","35-49","college",6,0.600802994316297,5
"947","S095","baseline","male","35-49","college",7,0.853887995846132,6
"948","S095","baseline","male","35-49","college",8,0.902798256995438,5
"949","S095","baseline","male","35-49","college",9,0.611186414120137,5
"950","S095","baseline","male","35-49","college",10,0.779211298147028,6
"951","S096","baseline","male","18-34","college",1,0.689239630076364,5
"952","S096","baseline","male","18-34","college",2,1.05422758440745,4
"953","S096","baseline","male","18-34","college",3,0.886421068669278,5
"954","S096","baseline","male","18-34","college",4,0.765514612576751,6
"955","S096","baseline","male","18-34","college",5,0.77920076510712,6
"956","S096","baseline","male","18-34","college",6,0.938441685757856,5
"957","S096","baseline","male","18-34","college",7,0.602758006387942,3
"958","S096","baseline","male","18-34","college",8,0.884219390185615,6
"959","S096","baseline","male","18-34","college",9,0.820604394646341,6
"960","S096","baseline","male","18-34","college",10,0.66302006470295,4
"961","S097","baseline","male","50-65","none",1,0.676954517928085,5
"962","S097","baseline","male","50-65","none",2,0.887981305869758,4
"963","S097","baseline","male","50-65","none",3,0.68704886050136,6
"964","S097","baseline","male","50-65","none",4,0.83160461534936,6
"965","S097","baseline","male","50-65","none",5,1.01667665801724,5
"966","S097","baseline","male","50-65","none",6,0.409985286876305,7
"967","S097","baseline","male","50-65","none",7,0.630765014192773,5
"968","S097","baseline","male","50-65","none",8,0.787379867228351,6
"969","S097","baseline","male","50-65","none",9,1.03958699625857,6
"970","S097","baseline","male","50-65","none",10,1.09719056541855,7
"971","S098","baseline","male","50-65","highschool",1,0.639563575404454,4
"972","S098","baseline","male","50-65","highschool",2,0.547337628845289,5
"973","S098","baseline","male","50-65","highschool",3,0.74978611798293,6
"974","S098","baseline","male","50-65","highschool",4,0.868436476097467,5
"975","S098","baseline","male","50-65","highschool",5,0.780028784958557,6
"976","S098","baseline","male","50-65","highschool",6,0.86552270778458,4
"977","S098","baseline","male","50-65","highschool",7,0.85623210110332,5
"978","S098","baseline","male","50-65","highschool",8,1.01548524540354,6
"979","S098","baseline","male","50-65","highschool",9,0.699002397307525,4
"980","S098","baseline","male","50-65","highschool",10,0.713197399163264,6
"981","S099","baseline","male","35-49","highschool",1,0.707124014506092,5
"982","S099","baseline","male","35-49","highschool",2,0.55625147391296,5
"983","S099","baseline","male","35-49","highschool",3,0.525594643431573,4
"984","S099","baseline","male","35-49","highschool",4,0.792463781963849,6
"985","S099","baseline","male","35-49","highschool",5,0.87979069995781,3
"986","S099","baseline","male","35-49","highschool",6,0.806544850177081,4
"987","S099","baseline","male","35-49","highschool",7,1.06268890832593,6
"988","S099","baseline","male","35-49","highschool",8,1.01115418501979,4
"989","S099","baseline","male","35-49","highschool",9,0.594970703089704,6
"990","S099","baseline","male","35-49","highschool",10,0.760520025392774,4
"991","S100","baseline","male","35-49","highschool",1,0.749380321762439,6
"992","S100","baseline","male","35-49","highschool",2,0.791748877200701,5
"993","S100","baseline","male","35-49","highschool",3,0.765188165920483,6
"994","S100","baseline","male","35-49","highschool",4,0.822850109978481,6
"995","S100","baseline","male","35-49","highschool",5,0.823623861348482,6
"996","S100","baseline","male","35-49","highschool",6,0.668498834915314,4
"997","S100","baseline","male","35-49","highschool",7,0.848801539853037,4
"998","S100","baseline","male","35-49","highschool",8,0.975263959669316,4
"999","S100","baseline","male","35-49","highschool",9,0.693679725476148,5
"1000","S100","baseline","male","35-49","highschool",10,0.811419155837001,6
"1001","S101","high","female","18-34","college",1,0.0674006330228215,5
"1002","S101","high","female","18-34","college",2,0.0843195159695536,4
"1003","S101","high","female","18-34","college",3,0.630939982003585,3
"1004","S101","high","female","18-34","college",4,0.21367805719662,5
"1005","S101","high","female","18-34","college",5,0.167281989644168,4
"1006","S101","high","female","18-34","college",6,0.458024862873642,5
"1007","S101","high","female","18-34","college",7,0.495243227910395,5
"1008","S101","high","female","18-34","college",8,0.775732121669507,4
"1009","S101","high","female","18-34","college",9,0.190604814902396,3
"1010","S101","high","female","18-34","college",10,0.272705157386906,4
"1011","S102","high","female","35-49","college",1,0.303129521950792,5
"1012","S102","high","female","35-49","college",2,0.188543075813285,4
"1013","S102","high","female","35-49","college",3,0.611177463540438,4
"1014","S102","high","female","35-49","college",4,0.274143821374489,5
"1015","S102","high","female","35-49","college",5,0.576241107127319,6
"1016","S102","high","female","35-49","college",6,0.655081022629115,4
"1017","S102","high","female","35-49","college",7,0.279407039303828,4
"1018","S102","high","female","35-49","college",8,0.0878871957593048,4
"1019","S102","high","female","35-49","college",9,0.268145645458016,4
"1020","S102","high","female","35-49","college",10,0.284368914744251,5
"1021","S103","high","female","35-49","highschool",1,0.262160138652003,4
"1022","S103","high","female","35-49","highschool",2,0.183774827922255,3
"1023","S103","high","female","35-49","highschool",3,0.300844051283898,3
"1024","S103","high","female","35-49","highschool",4,0.201152217687045,3
"1025","S103","high","female","35-49","highschool",5,0.188852714802896,2
"1026","S103","high","female","35-49","highschool",6,0.0616668321676951,6
"1027","S103","high","female","35-49","highschool",7,0.339117853620598,4
"1028","S103","high","female","35-49","highschool",8,0.233914537150323,5
"1029","S103","high","female","35-49","highschool",9,0.357389138132379,4
"1030","S103","high","female","35-49","highschool",10,0.181602707815865,3
"1031","S104","high","female","18-34","none",1,0.398570586116266,4
"1032","S104","high","female","18-34","none",2,0.471446756949857,1
"1033","S104","high","female","18-34","none",3,0.145566177316159,4
"1034","S104","high","female","18-34","none",4,0.354066272660364,4
"1035","S104","high","female","18-34","none",5,0.114307032714703,3
"1036","S104","high","female","18-34","none",6,0.292254036416342,4
"1037","S104","high","female","18-34","none",7,0.158346075462841,4
"1038","S104","high","female","18-34","none",8,0.14595968810022,4
"1039","S104","high","female","18-34","none",9,0.629808124305103,2
"1040","S104","high","female","18-34","none",10,0.368372968013786,4
"1041","S105","high","female","18-34","highschool",1,0.172121734892713,5
"1042","S105","high","female","18-34","highschool",2,0.0823254112790066,4
"1043","S105","high","female","18-34","highschool",3,0.353629808767639,4
"1044","S105","high","female","18-34","highschool",4,0.299447787856741,5
"1045","S105","high","female","18-34","highschool",5,0.149409052955526,5
"1046","S105","high","female","18-34","highschool",6,0.468819347995632,5
"1047","S105","high","female","18-34","highschool",7,0.251987908122481,6
"1048","S105","high","female","18-34","highschool",8,0.40999106374386,4
"1049","S105","high","female","18-34","highschool",9,0.307530848610055,5
"1050","S105","high","female","18-34","highschool",10,0.323741587260604,5
"1051","S106","high","female","18-34","highschool",1,0.255941020992558,3
"1052","S106","high","female","18-34","highschool",2,0.315392148308583,5
"1053","S106","high","female","18-34","highschool",3,0.302977612100136,5
"1054","S106","high","female","18-34","highschool",4,0.232584336467094,6
"1055","S106","high","female","18-34","highschool",5,0.390731680719965,4
"1056","S106","high","female","18-34","highschool",6,0.318011175960902,3
"1057","S106","high","female","18-34","highschool",7,0.195917291372588,3
"1058","S106","high","female","18-34","highschool",8,0.207240841385185,5
"1059","S106","high","female","18-34","highschool",9,0.156235024489954,4
"1060","S106","high","female","18-34","highschool",10,0.309984227740316,5
"1061","S107","high","female","50-65","none",1,0.576481983067517,3
"1062","S107","high","female","50-65","none",2,0.361028249818231,4
"1063","S107","high","female","50-65","none",3,0.31588437041725,5
"1064","S107","high","female","50-65","none",4,0.208263615191115,4
"1065","S107","high","female","50-65","none",5,0.39784590485419,5
"1066","S107","high","female","50-65","none",6,0.388930033161331,4
"1067","S107","high","female","50-65","none",7,0.180324272898097,5
"1068","S107","high","female","50-65","none",8,0.426135789467628,5
"1069","S107","high","female","50-65","none",9,0.566426602169243,5
"1070","S107","high","female","50-65","none",10,0.192903442071456,4
"1071","S108","high","female","50-65","none",1,-0.136074430057469,6
"1072","S108","high","female","50-65","none",2,-0.0100443705806192,7
"1073","S108","high","female","50-65","none",3,0.223419839905555,4
"1074","S108","high","female","50-65","none",4,0.118805646312221,4
"1075","S108","high","female","50-65","none",5,0.207263868312321,5
"1076","S108","high","female","50-65","none",6,0.346923452972214,3
"1077","S108","high","female","50-65","none",7,0.166788876380394,5
"1078","S108","high","female","50-65","none",8,0.357640899596505,5
"1079","S108","high","female","50-65","none",9,0.180780958818035,4
"1080","S108","high","female","50-65","none",10,0.27229738576125,6
"1081","S109","high","female","50-65","highschool",1,0.289942212849775,5
"1082","S109","high","female","50-65","highschool",2,0.280803602259387,4
"1083","S109","high","female","50-65","highschool",3,-0.00504709769745182,2
"1084","S109","high","female","50-65","highschool",4,0.265177996056492,4
"1085","S109","high","female","50-65","highschool",5,0.342889446270848,4
"1086","S109","high","female","50-65","highschool",6,0.565410701988947,3
"1087","S109","high","female","50-65","highschool",7,0.371599086063198,4
"1088","S109","high","female","50-65","highschool",8,0.35987751656406,3
"1089","S109","high","female","50-65","highschool",9,0.00868960272335828,5
"1090","S109","high","female","50-65","highschool",10,0.191510931393219,5
"1091","S110","high","female","18-34","college",1,0.458926224476365,4
"1092","S110","high","female","18-34","college",2,0.220434149905245,4
"1093","S110","high","female","18-34","college",3,0.315451417660726,2
"1094","S110","high","female","18-34","college",4,0.197958315400912,3
"1095","S110","high","female","18-34","college",5,0.531721266004609,5
"1096","S110","high","female","18-34","college",6,0.329524333920429,3
"1097","S110","high","female","18-34","college",7,0.318320160439739,2
"1098","S110","high","female","18-34","college",8,0.613611126219525,3
"1099","S110","high","female","18-34","college",9,0.687736644610218,6
"1100","S110","high","female","18-34","college",10,-0.00660150647675445,4
"1101","S111","high","female","18-34","highschool",1,-0.0235334346381777,5
"1102","S111","high","female","18-34","highschool",2,0.248708671297125,7
"1103","S111","high","female","18-34","highschool",3,0.401476023479696,4
"1104","S111","high","female","18-34","highschool",4,0.269554688432253,4
"1105","S111","high","female","18-34","highschool",5,0.0274008849896952,6
"1106","S111","high","female","18-34","highschool",6,0.278980347499012,6
"1107","S111","high","female","18-34","highschool",7,0.277436499440065,6
"1108","S111","high","female","18-34","highschool",8,0.20422568000945,6
"1109","S111","high","female","18-34","highschool",9,0.799816295924307,5
"1110","S111","high","female","18-34","highschool",10,0.521789962988356,7
"1111","S112","high","female","50-65","highschool",1,0.16793085230902,5
"1112","S112","high","female","50-65","highschool",2,0.367361743784868,4
"1113","S112","high","female","50-65","highschool",3,0.464762261925562,3
"1114","S112","high","female","50-65","highschool",4,0.539549503563331,4
"1115","S112","high","female","50-65","highschool",5,0.321610901964983,4
"1116","S112","high","female","50-65","highschool",6,0.390258537469592,6
"1117","S112","high","female","50-65","highschool",7,0.0925252971830024,3
"1118","S112","high","female","50-65","highschool",8,0.505132267830566,7
"1119","S112","high","female","50-65","highschool",9,0.406202570582156,5
"1120","S112","high","female","50-65","highschool",10,0.53251285219459,3
"1121","S113","high","female","35-49","college",1,0.262574214724439,4
"1122","S113","high","female","35-49","college",2,0.320843034406356,5
"1123","S113","high","female","35-49","college",3,0.0809778955376621,5
"1124","S113","high","female","35-49","college",4,0.187127953316747,5
"1125","S113","high","female","35-49","college",5,0.0805991661457696,5
"1126","S113","high","female","35-49","college",6,0.470684054868749,6
"1127","S113","high","female","35-49","college",7,0.351807101849056,3
"1128","S113","high","female","35-49","college",8,0.584226281475571,4
"1129","S113","high","female","35-49","college",9,0.243077503951995,5
"1130","S113","high","female","35-49","college",10,0.4413079509086,3
"1131","S114","high","female","50-65","highschool",1,0.0729647936157117,6
"1132","S114","high","female","50-65","highschool",2,0.666709357771162,5
"1133","S114","high","female","50-65","highschool",3,0.473876491481419,3
"1134","S114","high","female","50-65","highschool",4,0.526260627845302,4
"1135","S114","high","female","50-65","highschool",5,0.160404905061144,4
"1136","S114","high","female","50-65","highschool",6,0.266085705437048,4
"1137","S114","high","female","50-65","highschool",7,0.0801966843449781,6
"1138","S114","high","female","50-65","highschool",8,0.145704329034379,5
"1139","S114","high","female","50-65","highschool",9,0.270583938782969,5
"1140","S114","high","female","50-65","highschool",10,0.0261789623598676,4
"1141","S115","high","female","35-49","highschool",1,0.152186729048621,3
"1142","S115","high","female","35-49","highschool",2,0.557343878849999,6
"1143","S115","high","female","35-49","highschool",3,-0.170245925429769,3
"1144","S115","high","female","35-49","highschool",4,0.2509648668538,5
"1145","S115","high","female","35-49","highschool",5,0.341918266824991,5
"1146","S115","high","female","35-49","highschool",6,-0.108697638456822,4
"1147","S115","high","female","35-49","highschool",7,0.406191715189995,3
"1148","S115","high","female","35-49","highschool",8,0.20355732781529,3
"1149","S115","high","female","35-49","highschool",9,0.619171369903999,3
"1150","S115","high","female","35-49","highschool",10,0.186684112089757,3
"1151","S116","high","female","35-49","college",1,0.233644208188463,4
"1152","S116","high","female","35-49","college",2,0.479922520452033,5
"1153","S116","high","female","35-49","college",3,0.361570174618928,5
"1154","S116","high","female","35-49","college",4,0.345585416639937,4
"1155","S116","high","female","35-49","college",5,0.414855057980508,3
"1156","S116","high","female","35-49","college",6,0.460488386340384,5
"1157","S116","high","female","35-49","college",7,0.139701787914355,4
"1158","S116","high","female","35-49","college",8,0.361084732240453,4
"1159","S116","high","female","35-49","college",9,0.532035991392005,5
"1160","S116","high","female","35-49","college",10,0.387361398661336,6
"1161","S117","high","female","35-49","none",1,0.291657967766278,2
"1162","S117","high","female","35-49","none",2,0.00047665734964969,4
"1163","S117","high","female","35-49","none",3,0.670675252013369,6
"1164","S117","high","female","35-49","none",4,0.723356614234257,4
"1165","S117","high","female","35-49","none",5,0.275072849321607,3
"1166","S117","high","female","35-49","none",6,0.361140560926264,5
"1167","S117","high","female","35-49","none",7,0.33634069499569,4
"1168","S117","high","female","35-49","none",8,0.561070443363412,4
"1169","S117","high","female","35-49","none",9,0.187380120881065,5
"1170","S117","high","female","35-49","none",10,-0.000597513772576885,3
"1171","S118","high","female","50-65","highschool",1,0.173069274330177,5
"1172","S118","high","female","50-65","highschool",2,0.354765584533865,5
"1173","S118","high","female","50-65","highschool",3,0.286808688184912,4
"1174","S118","high","female","50-65","highschool",4,0.398526666288956,4
"1175","S118","high","female","50-65","highschool",5,0.480127817377687,3
"1176","S118","high","female","50-65","highschool",6,0.236631468053706,5
"1177","S118","high","female","50-65","highschool",7,0.429622381653363,4
"1178","S118","high","female","50-65","highschool",8,0.358126893416757,4
"1179","S118","high","female","50-65","highschool",9,0.0733086936931433,5
"1180","S118","high","female","50-65","highschool",10,0.459602370125245,3
"1181","S119","high","female","18-34","none",1,0.325373469530551,3
"1182","S119","high","female","18-34","none",2,0.0564344466296305,5
"1183","S119","high","female","18-34","none",3,0.374671059160229,3
"1184","S119","high","female","18-34","none",4,0.403226893271156,4
"1185","S119","high","female","18-34","none",5,0.339700542970075,4
"1186","S119","high","female","18-34","none",6,0.285112158026891,2
"1187","S119","high","female","18-34","none",7,0.427242802664063,4
"1188","S119","high","female","18-34","none",8,0.385209420412436,4
"1189","S119","high","female","18-34","none",9,0.363891266490831,3
"1190","S119","high","female","18-34","none",10,0.42625166644739,5
"1191","S120","high","female","50-65","highschool",1,0.546172801675242,4
"1192","S120","high","female","50-65","highschool",2,0.42853055465094,3
"1193","S120","high","female","50-65","highschool",3,0.0765009086351783,5
"1194","S120","high","female","50-65","highschool",4,0.474111682669227,5
"1195","S120","high","female","50-65","highschool",5,0.274482965681142,3
"1196","S120","high","female","50-65","highschool",6,0.0742931228174256,4
"1197","S120","high","female","50-65","highschool",7,0.0496593415739734,2
"1198","S120","high","female","50-65","highschool",8,0.346583561502401,4
"1199","S120","high","female","50-65","highschool",9,0.0271264760444124,2
"1200","S120","high","female","50-65","highschool",10,0.315105873227128,5
"1201","S121","high","female","50-65","college",1,0.0744564769911855,5
"1202","S121","high","female","50-65","college",2,-0.0377791874049551,5
"1203","S121","high","female","50-65","college",3,0.0584262407549876,5
"1204","S121","high","female","50-65","college",4,0.503554179071048,5
"1205","S121","high","female","50-65","college",5,0.578712386436602,2
"1206","S121","high","female","50-65","college",6,0.487792025754359,4
"1207","S121","high","female","50-65","college",7,0.392182755962648,3
"1208","S121","high","female","50-65","college",8,0.312251020988412,3
"1209","S121","high","female","50-65","college",9,0.189633687789932,3
"1210","S121","high","female","50-65","college",10,0.144454354054546,3
"1211","S122","high","female","35-49","highschool",1,0.130193632383539,3
"1212","S122","high","female","35-49","highschool",2,0.107540330389658,4
"1213","S122","high","female","35-49","highschool",3,0.0466454740486504,4
"1214","S122","high","female","35-49","highschool",4,0.373059391217632,3
"1215","S122","high","female","35-49","highschool",5,0.488101635840548,5
"1216","S122","high","female","35-49","highschool",6,0.395045831713143,4
"1217","S122","high","female","35-49","highschool",7,0.524515507236542,3
"1218","S122","high","female","35-49","highschool",8,0.330064152622209,5
"1219","S122","high","female","35-49","highschool",9,0.369511279914931,4
"1220","S122","high","female","35-49","highschool",10,0.249680088932672,3
"1221","S123","high","female","18-34","college",1,0.127061963327284,3
"1222","S123","high","female","18-34","college",2,0.211377517050854,5
"1223","S123","high","female","18-34","college",3,0.412684569297242,4
"1224","S123","high","female","18-34","college",4,0.337038769584037,3
"1225","S123","high","female","18-34","college",5,0.435251725031003,4
"1226","S123","high","female","18-34","college",6,0.179493333375176,5
"1227","S123","high","female","18-34","college",7,0.162201849543712,4
"1228","S123","high","female","18-34","college",8,0.192615508874161,4
"1229","S123","high","female","18-34","college",9,0.56808139454541,4
"1230","S123","high","female","18-34","college",10,0.56790434732736,4
"1231","S124","high","female","18-34","none",1,0.379595516720517,6
"1232","S124","high","female","18-34","none",2,0.0855222813131709,4
"1233","S124","high","female","18-34","none",3,0.15154796926482,5
"1234","S124","high","female","18-34","none",4,0.118315927371643,6
"1235","S124","high","female","18-34","none",5,0.304541254116748,4
"1236","S124","high","female","18-34","none",6,0.307379851629221,6
"1237","S124","high","female","18-34","none",7,0.381571992255464,5
"1238","S124","high","female","18-34","none",8,0.541487377119468,6
"1239","S124","high","female","18-34","none",9,-0.0580957283304632,4
"1240","S124","high","female","18-34","none",10,0.0491496405217575,4
"1241","S125","high","female","50-65","none",1,0.1598563375643,5
"1242","S125","high","female","50-65","none",2,0.535398645571945,5
"1243","S125","high","female","50-65","none",3,0.135587485948496,6
"1244","S125","high","female","50-65","none",4,0.207890008001961,3
"1245","S125","high","female","50-65","none",5,0.67685233477724,5
"1246","S125","high","female","50-65","none",6,0.280958170103542,4
"1247","S125","high","female","50-65","none",7,0.304224781376291,5
"1248","S125","high","female","50-65","none",8,0.235347229850441,5
"1249","S125","high","female","50-65","none",9,0.529451363142082,6
"1250","S125","high","female","50-65","none",10,0.295011235226028,4
"1251","S126","high","male","35-49","college",1,0.309802986268458,5
"1252","S126","high","male","35-49","college",2,0.0776788171448669,4
"1253","S126","high","male","35-49","college",3,0.127147124257228,2
"1254","S126","high","male","35-49","college",4,0.413727516223647,4
"1255","S126","high","male","35-49","college",5,0.274847863684118,5
"1256","S126","high","male","35-49","college",6,0.299698393471747,3
"1257","S126","high","male","35-49","college",7,0.385005062095325,2
"1258","S126","high","male","35-49","college",8,0.258390191681568,4
"1259","S126","high","male","35-49","college",9,0.144856837222497,3
"1260","S126","high","male","35-49","college",10,0.106193114495276,5
"1261","S127","high","male","50-65","highschool",1,0.422347684409336,5
"1262","S127","high","male","50-65","highschool",2,0.270927179053519,4
"1263","S127","high","male","50-65","highschool",3,0.423944566210051,5
"1264","S127","high","male","50-65","highschool",4,0.30190361084627,6
"1265","S127","high","male","50-65","highschool",5,0.321443381794724,5
"1266","S127","high","male","50-65","highschool",6,0.246318009586365,4
"1267","S127","high","male","50-65","highschool",7,0.335179047298336,6
"1268","S127","high","male","50-65","highschool",8,0.158225211854246,5
"1269","S127","high","male","50-65","highschool",9,0.28416193716793,5
"1270","S127","high","male","50-65","highschool",10,0.000983221559216985,4
"1271","S128","high","male","18-34","none",1,0.340526961098659,4
"1272","S128","high","male","18-34","none",2,0.609210068169877,4
"1273","S128","high","male","18-34","none",3,0.413252961073731,5
"1274","S128","high","male","18-34","none",4,0.256565588164865,5
"1275","S128","high","male","18-34","none",5,0.244312992328818,3
"1276","S128","high","male","18-34","none",6,0.425504353754874,7
"1277","S128","high","male","18-34","none",7,0.180211757329445,4
"1278","S128","high","male","18-34","none",8,0.412606750702043,5
"1279","S128","high","male","18-34","none",9,0.159353540789758,5
"1280","S128","high","male","18-34","none",10,-0.109448082672459,2
"1281","S129","high","male","35-49","highschool",1,0.186657225267324,4
"1282","S129","high","male","35-49","highschool",2,0.701312372981553,4
"1283","S129","high","male","35-49","highschool",3,0.42707558857059,5
"1284","S129","high","male","35-49","highschool",4,0.0853019061638417,5
"1285","S129","high","male","35-49","highschool",5,0.0542557451520603,5
"1286","S129","high","male","35-49","highschool",6,0.356389696284042,3
"1287","S129","high","male","35-49","highschool",7,0.183930368153665,4
"1288","S129","high","male","35-49","highschool",8,0.160904546713583,3
"1289","S129","high","male","35-49","highschool",9,0.277894814454154,4
"1290","S129","high","male","35-49","highschool",10,0.334437904878326,6
"1291","S130","high","male","35-49","none",1,0.250358767439638,5
"1292","S130","high","male","35-49","none",2,0.492355188849608,4
"1293","S130","high","male","35-49","none",3,0.086784623540002,4
"1294","S130","high","male","35-49","none",4,0.580110669622773,4
"1295","S130","high","male","35-49","none",5,0.448340154576794,4
"1296","S130","high","male","35-49","none",6,0.102819704579359,4
"1297","S130","high","male","35-49","none",7,0.196517202584596,5
"1298","S130","high","male","35-49","none",8,-0.0087640974741251,4
"1299","S130","high","male","35-49","none",9,0.459651388392415,3
"1300","S130","high","male","35-49","none",10,0.353577747398698,5
"1301","S131","high","male","35-49","none",1,0.229119051143501,1
"1302","S131","high","male","35-49","none",2,0.434491029125943,4
"1303","S131","high","male","35-49","none",3,0.196558498658907,5
"1304","S131","high","male","35-49","none",4,0.776435063203331,4
"1305","S131","high","male","35-49","none",5,0.23162155445146,4
"1306","S131","high","male","35-49","none",6,0.652222933416637,5
"1307","S131","high","male","35-49","none",7,0.068733671072594,3
"1308","S131","high","male","35-49","none",8,0.277951006974197,5
"1309","S131","high","male","35-49","none",9,0.642469133566785,4
"1310","S131","high","male","35-49","none",10,0.198827160296369,5
"1311","S132","high","male","18-34","none",1,0.29603505245069,5
"1312","S132","high","male","18-34","none",2,0.0715613397952531,3
"1313","S132","high","male","18-34","none",3,0.365287009008614,4
"1314","S132","high","male","18-34","none",4,0.496772373835312,4
"1315","S132","high","male","18-34","none",5,0.332011817975555,4
"1316","S132","high","male","18-34","none",6,0.463481881446838,4
"1317","S132","high","male","18-34","none",7,-0.033396006732353,6
"1318","S132","high","male","18-34","none",8,0.180610949267691,4
"1319","S132","high","male","18-34","none",9,0.151557105326315,3
"1320","S132","high","male","18-34","none",10,0.278028444995683,6
"1321","S133","high","male","35-49","college",1,0.358426385425535,4
"1322","S133","high","male","35-49","college",2,0.0474774828993601,3
"1323","S133","high","male","35-49","college",3,0.18869013769473,6
"1324","S133","high","male","35-49","college",4,0.211513629793398,5
"1325","S133","high","male","35-49","college",5,0.232565314276799,5
"1326","S133","high","male","35-49","college",6,0.108427768790597,6
"1327","S133","high","male","35-49","college",7,0.489457215836932,4
"1328","S133","high","male","35-49","college",8,0.0769938187351159,4
"1329","S133","high","male","35-49","college",9,0.327513404636376,7
"1330","S133","high","male","35-49","college",10,0.211629509882474,4
"1331","S134","high","male","35-49","highschool",1,0.291251228633735,5
"1332","S134","high","male","35-49","highschool",2,0.310165523349874,4
"1333","S134","high","male","35-49","highschool",3,0.417240987180882,5
"1334","S134","high","male","35-49","highschool",4,0.434621998321153,6
"1335","S134","high","male","35-49","highschool",5,0.598512679171136,3
"1336","S134","high","male","35-49","highschool",6,0.536640303075409,3
"1337","S134","high","male","35-49","highschool",7,0.234419042227599,4
"1338","S134","high","male","35-49","highschool",8,0.27942018540849,4
"1339","S134","high","male","35-49","highschool",9,-0.0910186217222425,5
"1340","S134","high","male","35-49","highschool",10,0.520284544527718,4
"1341","S135","high","male","18-34","college",1,0.121965349939252,6
"1342","S135","high","male","18-34","college",2,0.478426091047297,5
"1343","S135","high","male","18-34","college",3,0.310333612165111,4
"1344","S135","high","male","18-34","college",4,0.0555776308438145,5
"1345","S135","high","male","18-34","college",5,0.420770654808676,6
"1346","S135","high","male","18-34","college",6,-0.239115029041755,4
"1347","S135","high","male","18-34","college",7,0.390949667503007,4
"1348","S135","high","male","18-34","college",8,0.158806682487606,4
"1349","S135","high","male","18-34","college",9,0.134977431987828,5
"1350","S135","high","male","18-34","college",10,0.553108009712162,4
"1351","S136","high","male","50-65","college",1,0.436872100681729,3
"1352","S136","high","male","50-65","college",2,0.198834594692455,3
"1353","S136","high","male","50-65","college",3,0.228436999455953,4
"1354","S136","high","male","50-65","college",4,0.351025942334719,5
"1355","S136","high","male","50-65","college",5,0.593809296167129,3
"1356","S136","high","male","50-65","college",6,0.266448068750818,4
"1357","S136","high","male","50-65","college",7,-0.0552965902364215,4
"1358","S136","high","male","50-65","college",8,0.571758133999469,5
"1359","S136","high","male","50-65","college",9,0.573262999119036,3
"1360","S136","high","male","50-65","college",10,0.745343170265307,3
"1361","S137","high","male","50-65","college",1,0.130989643874219,5
"1362","S137","high","male","50-65","college",2,0.197556176911054,4
"1363","S137","high","male","50-65","college",3,0.382156629487801,5
"1364","S137","high","male","50-65","college",4,0.439276025447832,4
"1365","S137","high","male","50-65","college",5,0.521251652052326,4
"1366","S137","high","male","50-65","college",6,0.34640263018902,5
"1367","S137","high","male","50-65","college",7,-0.095031074027465,4
"1368","S137","high","male","50-65","college",8,0.649711506776792,4
"1369","S137","high","male","50-65","college",9,0.445004819052778,5
"1370","S137","high","male","50-65","college",10,0.547966093643425,6
"1371","S138","high","male","50-65","college",1,0.224939605965732,5
"1372","S138","high","male","50-65","college",2,0.340434634550714,5
"1373","S138","high","male","50-65","college",3,-0.0909504132761065,4
"1374","S138","high","male","50-65","college",4,0.00609718396804299,7
"1375","S138","high","male","50-65","college",5,0.0946859516411127,5
"1376","S138","high","male","50-65","college",6,0.114336821491453,5
"1377","S138","high","male","50-65","college",7,0.0472243989359424,6
"1378","S138","high","male","50-65","college",8,0.262617449693157,3
"1379","S138","high","male","50-65","college",9,0.376169935851333,4
"1380","S138","high","male","50-65","college",10,0.352867739013641,3
"1381","S139","high","male","35-49","none",1,0.463132804318067,3
"1382","S139","high","male","35-49","none",2,0.408112003078266,4
"1383","S139","high","male","35-49","none",3,0.231803172745134,4
"1384","S139","high","male","35-49","none",4,-0.0549059071040871,2
"1385","S139","high","male","35-49","none",5,0.636929586511633,5
"1386","S139","high","male","35-49","none",6,-0.0372328359458785,4
"1387","S139","high","male","35-49","none",7,0.400279949196929,6
"1388","S139","high","male","35-49","none",8,0.157390604043198,3
"1389","S139","high","male","35-49","none",9,0.568510802146705,3
"1390","S139","high","male","35-49","none",10,0.410212582819591,4
"1391","S140","high","male","50-65","highschool",1,0.28038217263811,4
"1392","S140","high","male","50-65","highschool",2,0.251146365464156,5
"1393","S140","high","male","50-65","highschool",3,0.373724103524657,4
"1394","S140","high","male","50-65","highschool",4,0.287942623977398,4
"1395","S140","high","male","50-65","highschool",5,0.338818987499012,4
"1396","S140","high","male","50-65","highschool",6,0.160128673082309,4
"1397","S140","high","male","50-65","highschool",7,0.0464690470256182,4
"1398","S140","high","male","50-65","highschool",8,0.258242495251847,5
"1399","S140","high","male","50-65","highschool",9,0.366058664853607,4
"1400","S140","high","male","50-65","highschool",10,0.353267122458493,2
"1401","S141","high","male","50-65","none",1,0.275244785711271,3
"1402","S141","high","male","50-65","none",2,0.373200882167487,4
"1403","S141","high","male","50-65","none",3,-0.0104877574251747,5
"1404","S141","high","male","50-65","none",4,-0.117897552894512,6
"1405","S141","high","male","50-65","none",5,0.048569219914635,5
"1406","S141","high","male","50-65","none",6,0.335326395299188,4
"1407","S141","high","male","50-65","none",7,0.454895144435153,6
"1408","S141","high","male","50-65","none",8,0.203607459261057,4
"1409","S141","high","male","50-65","none",9,0.411526654734456,6
