pid,gender,age_cat,age,education,condition,trial,WOA,Trust
286,male,18-34,27,highschool,high,9,-0.1811528046480363,6
286,male,18-34,27,highschool,high,10,0.0328912508587926,4
287,male,18-34,23,highschool,high,1,0.4919427710058705,3
287,male,18-34,23,highschool,high,2,0.33187654770591823,6
287,male,18-34,23,highschool,high,3,0.4907600892136569,6
287,male,18-34,23,highschool,high,4,0.5285598266148246,5
287,male,18-34,23,highschool,high,5,0.5031010026257238,5
287,male,18-34,23,highschool,high,6,0.5368675579584482,5
287,male,18-34,23,highschool,high,7,0.3368370360481968,5
287,male,18-34,23,highschool,high,8,0.10746231503291237,4
287,male,18-34,23,highschool,high,9,0.4005771307173831,5
287,male,18-34,23,highschool,high,10,0.43354079279639957,6
288,male,18-34,31,highschool,high,1,0.7841329972039589,3
288,male,18-34,31,highschool,high,2,0.5572816934281591,4
288,male,18-34,31,highschool,high,3,0.6660579325127295,4
288,male,18-34,31,highschool,high,4,0.6058931929761567,5
288,male,18-34,31,highschool,high,5,0.5339655656638125,5
288,male,18-34,31,highschool,high,6,0.7023729057252798,6
288,male,18-34,31,highschool,high,7,0.1662846833876967,6
288,male,18-34,31,highschool,high,8,0.4085595052564239,6
288,male,18-34,31,highschool,high,9,0.24840991892782432,5
288,male,18-34,31,highschool,high,10,0.11109336386743734,5
289,male,18-34,31,highschool,high,1,0.47707678047175717,5
289,male,18-34,31,highschool,high,2,0.3600509111769994,5
289,male,18-34,31,highschool,high,3,0.4230324983149602,3
289,male,18-34,31,highschool,high,4,0.4742002236245793,4
289,male,18-34,31,highschool,high,5,0.29621541703511167,5
289,male,18-34,31,highschool,high,6,0.5070194790621674,4
289,male,18-34,31,highschool,high,7,0.6770053888648854,5
289,male,18-34,31,highschool,high,8,0.6565985325641204,6
289,male,18-34,31,highschool,high,9,0.8213481052099127,3
289,male,18-34,31,highschool,high,10,0.5117147988469642,5
290,male,18-34,33,highschool,high,1,0.4233331614443989,3
290,male,18-34,33,highschool,high,2,0.8385029477009103,5
290,male,18-34,33,highschool,high,3,0.7565293586323246,5
290,male,18-34,33,highschool,high,4,0.6030144936641264,5
290,male,18-34,33,highschool,high,5,0.603670844905847,6
290,male,18-34,33,highschool,high,6,0.705623266149168,6
290,male,18-34,33,highschool,high,7,0.4824241057447879,4
290,male,18-34,33,highschool,high,8,0.47225072407766994,5
290,male,18-34,33,highschool,high,9,0.4273276096190358,5
290,male,18-34,33,highschool,high,10,0.8014405213579181,5
291,male,18-34,18,none,high,1,0.8027000094297556,6
291,male,18-34,18,none,high,2,0.9707314998931649,5
291,male,18-34,18,none,high,3,0.8752600082966009,4
291,male,18-34,18,none,high,4,0.4699248873739589,3
291,male,18-34,18,none,high,5,0.9938063712693463,6
291,male,18-34,18,none,high,6,0.7299669209128657,5
291,male,18-34,18,none,high,7,0.6706434203245283,3
291,male,18-34,18,none,high,8,0.6528119532753607,3
291,male,18-34,18,none,high,9,0.6730590206836404,5
291,male,18-34,18,none,high,10,0.25376038106151533,3
292,male,18-34,31,none,high,1,0.6122880650655826,4
292,male,18-34,31,none,high,2,0.12759882277985762,4
292,male,18-34,31,none,high,3,0.3847855609210485,3
292,male,18-34,31,none,high,4,0.6003562545840807,2
292,male,18-34,31,none,high,5,0.7229800039821672,5
292,male,18-34,31,none,high,6,0.7109216851798541,4
292,male,18-34,31,none,high,7,0.6008533254591129,5
292,male,18-34,31,none,high,8,0.5584126367072745,4
292,male,18-34,31,none,high,9,0.6770465517002822,5
292,male,18-34,31,none,high,10,1.0579018542858762,5
293,male,18-34,34,none,high,1,0.2516780019606072,4
293,male,18-34,34,none,high,2,0.1074164518654605,4
293,male,18-34,34,none,high,3,0.21590047920798702,5
293,male,18-34,34,none,high,4,0.014329039083486705,3
293,male,18-34,34,none,high,5,0.3786271387219716,5
293,male,18-34,34,none,high,6,0.14210125158747733,7
293,male,18-34,34,none,high,7,0.12205355097452736,5
293,male,18-34,34,none,high,8,0.606050581439257,6
293,male,18-34,34,none,high,9,0.354493690359049,3
293,male,18-34,34,none,high,10,0.19157737774116054,4
294,male,18-34,30,none,high,1,0.31381659892575847,3
294,male,18-34,30,none,high,2,0.43356736977458676,4
294,male,18-34,30,none,high,3,0.398020610262268,2
294,male,18-34,30,none,high,4,0.5568527030756432,5
294,male,18-34,30,none,high,5,0.8902459895696854,5
294,male,18-34,30,none,high,6,0.37554064823395805,3
294,male,18-34,30,none,high,7,0.6586232595284455,4
294,male,18-34,30,none,high,8,0.4680225061918061,4
294,male,18-34,30,none,high,9,0.7005404164088794,5
294,male,18-34,30,none,high,10,0.9859736177180283,6
295,male,18-34,32,none,high,1,0.1973270230265828,4
295,male,18-34,32,none,high,2,0.36170215519980986,4
295,male,18-34,32,none,high,3,0.1600077457448468,5
295,male,18-34,32,none,high,4,0.6846072505733956,6
295,male,18-34,32,none,high,5,0.43621523287600605,4
295,male,18-34,32,none,high,6,0.3224503932261141,6
295,male,18-34,32,none,high,7,0.2442251533960734,4
295,male,18-34,32,none,high,8,0.3467469641311571,5
295,male,18-34,32,none,high,9,0.20415336541080836,4
295,male,18-34,32,none,high,10,0.45259027932386336,3
296,male,18-34,24,none,high,1,0.7491198772551788,6
296,male,18-34,24,none,high,2,0.5536272897060719,5
296,male,18-34,24,none,high,3,0.9023178624282604,5
296,male,18-34,24,none,high,4,0.8668187123994198,5
296,male,18-34,24,none,high,5,0.5816300595685826,5
296,male,18-34,24,none,high,6,0.6507146024620682,6
296,male,18-34,24,none,high,7,0.8519326451032451,3
296,male,18-34,24,none,high,8,0.6016484445899632,6
296,male,18-34,24,none,high,9,0.679028859000531,4
296,male,18-34,24,none,high,10,0.29416876509581824,5
297,male,18-34,28,none,high,1,0.8503217475177354,5
297,male,18-34,28,none,high,2,0.9508494019861908,5
297,male,18-34,28,none,high,3,1.1687009171958818,4
297,male,18-34,28,none,high,4,0.5998606235268544,4
297,male,18-34,28,none,high,5,0.4874033188339142,5
297,male,18-34,28,none,high,6,0.2245179773502356,7
297,male,18-34,28,none,high,7,0.5212499979925236,3
297,male,18-34,28,none,high,8,0.3477151548292196,3
297,male,18-34,28,none,high,9,0.36340714657603806,6
297,male,18-34,28,none,high,10,0.32075900357788034,3
298,male,18-34,33,none,high,1,0.01730916757215334,4
298,male,18-34,33,none,high,2,0.37582683124839056,3
298,male,18-34,33,none,high,3,0.3268815296090308,4
298,male,18-34,33,none,high,4,0.3337649898275431,4
298,male,18-34,33,none,high,5,0.38824922959055447,4
298,male,18-34,33,none,high,6,0.5131107793830557,4
298,male,18-34,33,none,high,7,0.06422872687642533,5
298,male,18-34,33,none,high,8,0.3414383189479526,6
298,male,18-34,33,none,high,9,0.3055435407904955,5
298,male,18-34,33,none,high,10,0.2046280334168215,4
299,male,18-34,27,none,high,1,0.6824838436446483,6
299,male,18-34,27,none,high,2,0.7287085729773569,5
299,male,18-34,27,none,high,3,0.6750950426549631,4
299,male,18-34,27,none,high,4,0.20068834640445532,5
299,male,18-34,27,none,high,5,0.2952945288854543,3
299,male,18-34,27,none,high,6,0.23089350205692905,4
299,male,18-34,27,none,high,7,0.31699077566782524,4
299,male,18-34,27,none,high,8,0.0879171886376319,5
299,male,18-34,27,none,high,9,0.45628254755466746,5
299,male,18-34,27,none,high,10,0.3227046856550568,4
300,male,18-34,32,none,high,1,0.3685695139592055,4
300,male,18-34,32,none,high,2,0.5232101031834837,5
300,male,18-34,32,none,high,3,0.6073491532022347,5
300,male,18-34,32,none,high,4,0.5193216006761474,4
300,male,18-34,32,none,high,5,0.8683952012568191,4
300,male,18-34,32,none,high,6,0.26319332174498233,5
300,male,18-34,32,none,high,7,0.11920511512655385,4
300,male,18-34,32,none,high,8,0.6295296326116742,3
300,male,18-34,32,none,high,9,0.4957990661161034,5
300,male,18-34,32,none,high,10,0.5985249016337244,4
301,male,35-49,41,college,high,1,0.5969395703477206,3
301,male,35-49,41,college,high,2,0.8399392882456624,4
301,male,35-49,41,college,high,3,0.6800644806663476,4
301,male,35-49,41,college,high,4,0.9465797600686303,4
301,male,35-49,41,college,high,5,0.6111919814152403,4
301,male,35-49,41,college,high,6,0.45349746621019027,4
301,male,35-49,41,college,high,7,0.5048387060785546,4
301,male,35-49,41,college,high,8,0.7206461818894522,4
301,male,35-49,41,college,high,9,0.2754419496737746,4
301,male,35-49,41,college,high,10,0.23416874676883664,4
302,male,35-49,45,college,high,1,0.7428589137014804,7
302,male,35-49,45,college,high,2,1.0059446304027369,5
302,male,35-49,45,college,high,3,0.7740346654372215,4
302,male,35-49,45,college,high,4,0.8185623829471158,5
302,male,35-49,45,college,high,5,0.44185720803300554,6
302,male,35-49,45,college,high,6,0.6153713864292832,4
302,male,35-49,45,college,high,7,0.12024323780125895,4
302,male,35-49,45,college,high,8,0.5011322971601726,5
302,male,35-49,45,college,high,9,0.4835062538081878,6
302,male,35-49,45,college,high,10,0.5065136293639968,4
303,male,35-49,45,college,high,1,0.8647585315374492,5
303,male,35-49,45,college,high,2,0.8981014310363572,5
303,male,35-49,45,college,high,3,1.2048951930026444,5
303,male,35-49,45,college,high,4,0.8113195789537436,5
303,male,35-49,45,college,high,5,0.7759900622522156,6
303,male,35-49,45,college,high,6,0.9058695584019837,6
303,male,35-49,45,college,high,7,0.5050328369859753,5
303,male,35-49,45,college,high,8,0.7705472974066016,3
303,male,35-49,45,college,high,9,0.618682077990584,4
303,male,35-49,45,college,high,10,0.8204092482756921,6
304,male,35-49,43,college,high,1,0.3223456340416448,3
304,male,35-49,43,college,high,2,0.21034267428655629,3
304,male,35-49,43,college,high,3,0.6556965363775231,4
304,male,35-49,43,college,high,4,0.7432074335432595,4
304,male,35-49,43,college,high,5,0.22416284345881157,4
304,male,35-49,43,college,high,6,0.536458725032174,5
304,male,35-49,43,college,high,7,0.3534354047715121,3
304,male,35-49,43,college,high,8,0.7286898435606185,3
304,male,35-49,43,college,high,9,0.5893414046730011,3
304,male,35-49,43,college,high,10,0.40597484564832487,4
305,male,35-49,36,college,high,1,0.5161357232402043,5
305,male,35-49,36,college,high,2,0.4557734810195171,5
305,male,35-49,36,college,high,3,0.8504688676074197,5
305,male,35-49,36,college,high,4,0.5239480696739809,4
305,male,35-49,36,college,high,5,0.690339625548238,6
305,male,35-49,36,college,high,6,0.8835869474342211,4
305,male,35-49,36,college,high,7,0.6600017132560595,6
305,male,35-49,36,college,high,8,0.8787480910000679,6
305,male,35-49,36,college,high,9,0.5528068938760264,5
305,male,35-49,36,college,high,10,0.8579010509577332,5
306,male,35-49,49,college,high,1,0.8018276671055149,7
306,male,35-49,49,college,high,2,0.3873182989254298,4
306,male,35-49,49,college,high,3,0.5612756295084042,4
306,male,35-49,49,college,high,4,0.9815765768304514,4
306,male,35-49,49,college,high,5,0.5934835506653287,5
306,male,35-49,49,college,high,6,0.10065874176256678,5
306,male,35-49,49,college,high,7,0.5919889991201439,4
306,male,35-49,49,college,high,8,0.3520967900905655,3
306,male,35-49,49,college,high,9,0.46911551312453115,2
306,male,35-49,49,college,high,10,0.5008585873392974,5
307,male,35-49,37,college,high,1,0.6728896449279349,4
307,male,35-49,37,college,high,2,0.8998779725403258,6
307,male,35-49,37,college,high,3,0.7904810306536982,5
307,male,35-49,37,college,high,4,0.8018146527960592,5
307,male,35-49,37,college,high,5,0.6724184495279937,5
307,male,35-49,37,college,high,6,0.7645175292116698,5
307,male,35-49,37,college,high,7,0.5801105622993638,7
307,male,35-49,37,college,high,8,0.5764049875131693,6
307,male,35-49,37,college,high,9,0.7148307788913242,4
307,male,35-49,37,college,high,10,0.6029943533711652,5
308,male,35-49,44,college,high,1,0.875148363052036,5
308,male,35-49,44,college,high,2,0.8858616099244954,5
308,male,35-49,44,college,high,3,1.0546500636927112,4
308,male,35-49,44,college,high,4,0.7984528659805973,5
308,male,35-49,44,college,high,5,0.4792683861212843,5
308,male,35-49,44,college,high,6,0.8338812753082718,4
308,male,35-49,44,college,high,7,0.35679034967979917,4
308,male,35-49,44,college,high,8,0.6690472441524998,4
308,male,35-49,44,college,high,9,0.7607964255185273,5
308,male,35-49,44,college,high,10,1.1865916945585318,6
309,male,35-49,46,college,high,1,0.8290603623310651,4
309,male,35-49,46,college,high,2,0.623615751330832,4
309,male,35-49,46,college,high,3,0.7481642699457303,4
309,male,35-49,46,college,high,4,0.5500755227263736,5
309,male,35-49,46,college,high,5,0.7717748678836143,4
309,male,35-49,46,college,high,6,0.7848591246590444,5
309,male,35-49,46,college,high,7,0.6453530076538784,6
309,male,35-49,46,college,high,8,0.530119507682588,3
309,male,35-49,46,college,high,9,0.6478068567447265,4
309,male,35-49,46,college,high,10,0.6060736652151271,3
310,male,35-49,37,college,high,1,0.8368082118043257,6
310,male,35-49,37,college,high,2,0.3166655394820673,4
310,male,35-49,37,college,high,3,0.225845318086964,4
310,male,35-49,37,college,high,4,0.6872086874273536,6
310,male,35-49,37,college,high,5,0.6371432321451407,3
310,male,35-49,37,college,high,6,0.1641936746757049,5
310,male,35-49,37,college,high,7,0.6070932845210927,6
310,male,35-49,37,college,high,8,0.2894240090979411,5
310,male,35-49,37,college,high,9,0.5287546572326379,5
310,male,35-49,37,college,high,10,0.871548268994393,4
311,male,35-49,39,highschool,high,1,0.4742666631811169,6
311,male,35-49,39,highschool,high,2,0.619676857679062,4
311,male,35-49,39,highschool,high,3,0.35297894784955164,4
311,male,35-49,39,highschool,high,4,0.6581143360226347,5
311,male,35-49,39,highschool,high,5,0.930362310703676,4
311,male,35-49,39,highschool,high,6,0.7249008800697354,4
311,male,35-49,39,highschool,high,7,0.8729726747232769,5
311,male,35-49,39,highschool,high,8,0.5300970240302947,6
311,male,35-49,39,highschool,high,9,0.5504593127148747,6
311,male,35-49,39,highschool,high,10,0.5899113266595437,4
312,male,35-49,42,highschool,high,1,0.6733371835294185,6
312,male,35-49,42,highschool,high,2,0.46191569164438806,6
312,male,35-49,42,highschool,high,3,0.5778010625371431,4
312,male,35-49,42,highschool,high,4,0.6739466917650716,5
312,male,35-49,42,highschool,high,5,0.6030314005436902,4
312,male,35-49,42,highschool,high,6,0.6174168141972312,4
312,male,35-49,42,highschool,high,7,0.31721096370778024,5
312,male,35-49,42,highschool,high,8,0.27912650186253785,4
312,male,35-49,42,highschool,high,9,0.23777578739604832,6
312,male,35-49,42,highschool,high,10,0.17875761130189055,6
313,male,35-49,37,highschool,high,1,0.7810907624745473,4
313,male,35-49,37,highschool,high,2,0.8033115192732254,5
313,male,35-49,37,highschool,high,3,0.6798417509278052,4
313,male,35-49,37,highschool,high,4,0.718305355720262,4
313,male,35-49,37,highschool,high,5,0.3503710053455034,5
313,male,35-49,37,highschool,high,6,0.9358168888128195,4
313,male,35-49,37,highschool,high,7,0.7399388425913513,5
313,male,35-49,37,highschool,high,8,0.8381623680516542,6
313,male,35-49,37,highschool,high,9,1.0221671503514367,6
313,male,35-49,37,highschool,high,10,0.8006304568740467,4
314,male,35-49,48,highschool,high,1,0.4485118224189587,5
314,male,35-49,48,highschool,high,2,0.46832367249316753,5
314,male,35-49,48,highschool,high,3,0.3494613167821226,5
314,male,35-49,48,highschool,high,4,0.6194582647355547,3
314,male,35-49,48,highschool,high,5,0.4022655612547373,4
314,male,35-49,48,highschool,high,6,0.22985737530267847,4
314,male,35-49,48,highschool,high,7,0.8931320504635293,3
314,male,35-49,48,highschool,high,8,0.4029219806550566,5
314,male,35-49,48,highschool,high,9,0.5332257873799642,3
314,male,35-49,48,highschool,high,10,0.7147068789399381,5
315,male,35-49,42,highschool,high,1,0.6168670637445021,5
315,male,35-49,42,highschool,high,2,0.38164484358700645,3
315,male,35-49,42,highschool,high,3,0.4201163278963195,4
315,male,35-49,42,highschool,high,4,0.5041316617106054,4
315,male,35-49,42,highschool,high,5,0.6917491738389921,4
315,male,35-49,42,highschool,high,6,0.2623813584470273,3
315,male,35-49,42,highschool,high,7,0.4853969415979634,3
315,male,35-49,42,highschool,high,8,0.4745088499153495,5
315,male,35-49,42,highschool,high,9,0.7647182764698093,4
315,male,35-49,42,highschool,high,10,0.6533726406346321,2
316,male,35-49,37,highschool,high,1,0.5577934680337664,4
316,male,35-49,37,highschool,high,2,0.3263703581630429,4
316,male,35-49,37,highschool,high,3,0.8186135509638681,6
316,male,35-49,37,highschool,high,4,0.3793808678290055,6
316,male,35-49,37,highschool,high,5,0.3599323415327987,4
316,male,35-49,37,highschool,high,6,0.4815381228966278,5
316,male,35-49,37,highschool,high,7,0.6902458975951621,6
316,male,35-49,37,highschool,high,8,0.7089494912692136,5
316,male,35-49,37,highschool,high,9,0.5858973079219885,5
316,male,35-49,37,highschool,high,10,0.7146426861751847,4
317,male,35-49,36,highschool,high,1,0.099990590699954085,4
317,male,35-49,36,highschool,high,2,0.2948628386398441,4
317,male,35-49,36,highschool,high,3,0.43397458113251586,6
317,male,35-49,36,highschool,high,4,0.1498349524008843,5
317,male,35-49,36,highschool,high,5,0.23376959602140238,6
317,male,35-49,36,highschool,high,6,0.4728594807191356,4
317,male,35-49,36,highschool,high,7,0.29629804877018545,4
317,male,35-49,36,highschool,high,8,0.514334920088295,3
317,male,35-49,36,highschool,high,9,0.44560965381602,5
317,male,35-49,36,highschool,high,10,0.4549366165021235,4
318,male,35-49,36,highschool,high,1,0.8732391804671412,3
318,male,35-49,36,highschool,high,2,0.507100785866677,4
318,male,35-49,36,highschool,high,3,0.8363676624225433,4
318,male,35-49,36,highschool,high,4,0.5936253805946266,2
318,male,35-49,36,highschool,high,5,0.5734373690024277,4
318,male,35-49,36,highschool,high,6,0.365895202498015,4
318,male,35-49,36,highschool,high,7,0.7714883790277467,3
318,male,35-49,36,highschool,high,8,-0.07094973083117923,3
318,male,35-49,36,highschool,high,9,0.421712613913898,4
318,male,35-49,36,highschool,high,10,0.39794164600082693,2
319,male,35-49,42,highschool,high,1,0.6223552699372017,4
319,male,35-49,42,highschool,high,2,0.44109595757965203,6
319,male,35-49,42,highschool,high,3,0.4688815639816758,3
319,male,35-49,42,highschool,high,4,0.5487657502561785,3
319,male,35-49,42,highschool,high,5,0.7146780299470272,4
319,male,35-49,42,highschool,high,6,0.47900895496813717,4
319,male,35-49,42,highschool,high,7,0.4227781596947039,3
319,male,35-49,42,highschool,high,8,0.4030199949182875,5
319,male,35-49,42,highschool,high,9,0.5842123842636864,4
319,male,35-49,42,highschool,high,10,0.6345002206537438,4
320,male,35-49,39,highschool,high,1,0.02378487817692604,6
320,male,35-49,39,highschool,high,2,0.23723196637262173,3
320,male,35-49,39,highschool,high,3,0.08059779139082224,5
320,male,35-49,39,highschool,high,4,0.3964818098663413,3
320,male,35-49,39,highschool,high,5,0.40441012058623044,4
320,male,35-49,39,highschool,high,6,0.4586964879326174,5
320,male,35-49,39,highschool,high,7,0.4334793898378005,6
320,male,35-49,39,highschool,high,8,0.4735926403569316,6
320,male,35-49,39,highschool,high,9,0.44184054029704795,5
320,male,35-49,39,highschool,high,10,0.4725700244118302,6
321,male,35-49,46,none,high,1,0.6351372519092807,3
321,male,35-49,46,none,high,2,0.5302186712127746,4
321,male,35-49,46,none,high,3,0.7175571071316251,4
321,male,35-49,46,none,high,4,0.6894758475062447,5
321,male,35-49,46,none,high,5,0.508286682205181,4
321,male,35-49,46,none,high,6,0.4531823621302249,4
321,male,35-49,46,none,high,7,0.6728356152995001,3
321,male,35-49,46,none,high,8,0.5821570927332519,4
321,male,35-49,46,none,high,9,0.5474352715305955,5
321,male,35-49,46,none,high,10,0.41660002716009725,5
322,male,35-49,43,none,high,1,0.26169180880279785,5
322,male,35-49,43,none,high,2,0.6757650006314675,5
322,male,35-49,43,none,high,3,0.08808563425321855,5
322,male,35-49,43,none,high,4,0.4626072761310612,4
322,male,35-49,43,none,high,5,0.30553331590970717,4
322,male,35-49,43,none,high,6,0.4408177100633588,3
322,male,35-49,43,none,high,7,0.36662689953771016,3
322,male,35-49,43,none,high,8,0.15702436761514876,4
322,male,35-49,43,none,high,9,0.23438756736405555,3
322,male,35-49,43,none,high,10,0.19239024330448615,3
323,male,35-49,48,none,high,1,0.2336797688384634,4
323,male,35-49,48,none,high,2,0.3240843884972402,5
323,male,35-49,48,none,high,3,0.09325011539176858,4
323,male,35-49,48,none,high,4,0.5093252921819891,5
323,male,35-49,48,none,high,5,0.7068708022875126,5
323,male,35-49,48,none,high,6,0.4963399833455978,3
323,male,35-49,48,none,high,7,0.3506530340114137,6
323,male,35-49,48,none,high,8,0.41153069414807647,5
323,male,35-49,48,none,high,9,0.6638070566631932,3
323,male,35-49,48,none,high,10,0.2383330958640104,4
324,male,35-49,49,none,high,1,0.4683504625333479,3
324,male,35-49,49,none,high,2,0.47613792555249645,4
324,male,35-49,49,none,high,3,0.4188103377281802,3
324,male,35-49,49,none,high,4,0.6489704738356764,4
324,male,35-49,49,none,high,5,0.4852240126585182,4
324,male,35-49,49,none,high,6,0.6372442293372809,6
324,male,35-49,49,none,high,7,0.43944699844950674,2
324,male,35-49,49,none,high,8,0.45306533397122545,4
324,male,35-49,49,none,high,9,0.3751375418484575,3
324,male,35-49,49,none,high,10,0.5263352858039727,5
325,male,35-49,47,none,high,1,0.7115070367932936,5
325,male,35-49,47,none,high,2,0.9557821664492842,5
325,male,35-49,47,none,high,3,0.55420263679635,3
325,male,35-49,47,none,high,4,0.4593746385919644,4
325,male,35-49,47,none,high,5,0.4966151485595362,6
325,male,35-49,47,none,high,6,0.5835812919197257,3
325,male,35-49,47,none,high,7,0.5853247304855189,4
325,male,35-49,47,none,high,8,0.4716020301855715,5
325,male,35-49,47,none,high,9,0.7359985754221391,5
325,male,35-49,47,none,high,10,0.6662072365559456,4
326,male,35-49,45,none,high,1,0.734868113934199,5
326,male,35-49,45,none,high,2,0.6189406591059207,6
326,male,35-49,45,none,high,3,0.31533873212886643,5
326,male,35-49,45,none,high,4,0.46657048459469974,5
326,male,35-49,45,none,high,5,0.33044481481409904,4
326,male,35-49,45,none,high,6,0.27007897642656675,4
326,male,35-49,45,none,high,7,0.5869470946610683,4
326,male,35-49,45,none,high,8,0.39530539165766815,5
326,male,35-49,45,none,high,9,0.4206710744297135,4
326,male,35-49,45,none,high,10,0.1880476749860564,6
327,male,35-49,45,none,high,1,0.5007907154578862,3
327,male,35-49,45,none,high,2,0.5672567820222034,5
327,male,35-49,45,none,high,3,0.40813967357062286,3
327,male,35-49,45,none,high,4,0.39797849704383825,5
327,male,35-49,45,none,high,5,0.5575867550366574,3
327,male,35-49,45,none,high,6,0.48699861797840965,2
327,male,35-49,45,none,high,7,0.8003118437644526,3
327,male,35-49,45,none,high,8,0.75791129859102635,4
327,male,35-49,45,none,high,9,0.4273308313794484,4
327,male,35-49,45,none,high,10,0.6650804119807141,5
328,male,35-49,38,none,high,1,0.475702525813381,4
328,male,35-49,38,none,high,2,0.4352493513329392,5
328,male,35-49,38,none,high,3,0.5501438867452306,5
328,male,35-49,38,none,high,4,0.43543222887432903,6
328,male,35-49,38,none,high,5,0.22874292403002716,4
328,male,35-49,38,none,high,6,0.37618890007360783,6
328,male,35-49,38,none,high,7,0.16670472214023985,4
328,male,35-49,38,none,high,8,0.29711278725829227,7
328,male,35-49,38,none,high,9,0.6980404411412785,5
328,male,35-49,38,none,high,10,0.1519187840471296,5
329,male,35-49,40,none,high,1,0.8163136400683992,7
329,male,35-49,40,none,high,2,0.5364709817531511,4
329,male,35-49,40,none,high,3,0.5312518794966385,4
329,male,35-49,40,none,high,4,0.5266611976946218,5
329,male,35-49,40,none,high,5,0.5547427934168055,4
329,male,35-49,40,none,high,6,0.9123359798184167,5
329,male,35-49,40,none,high,7,0.3362316733275728,4
329,male,35-49,40,none,high,8,0.7279512577764027,5
329,male,35-49,40,none,high,9,0.5660883956967825,7
329,male,35-49,40,none,high,10,0.6386294181025287,7
330,male,35-49,43,none,high,1,0.5052897877203798,5
330,male,35-49,43,none,high,2,0.8206140661715431,4
330,male,35-49,43,none,high,3,0.5363546639808244,5
330,male,35-49,43,none,high,4,0.331573767050647,6
330,male,35-49,43,none,high,5,0.2730991556741278,5
330,male,35-49,43,none,high,6,0.34861804470068963,6
330,male,35-49,43,none,high,7,0.32829071274387145,4
330,male,35-49,43,none,high,8,0.8009894510881315,4
330,male,35-49,43,none,high,9,-0.09155616395467164,4
330,male,35-49,43,none,high,10,0.17283169223322242,5
331,male,50-65,60,college,high,1,0.5868933838204267,4
331,male,50-65,60,college,high,2,0.5739272493682968,5
331,male,50-65,60,college,high,3,0.31121302799807704,4
331,male,50-65,60,college,high,4,0.7142705291483487,3
331,male,50-65,60,college,high,5,0.4724432039078773,4
331,male,50-65,60,college,high,6,0.854513238985326,5
331,male,50-65,60,college,high,7,0.6642641289058218,4
331,male,50-65,60,college,high,8,1.1241689592437365,3
331,male,50-65,60,college,high,9,0.7456572898137807,4
331,male,50-65,60,college,high,10,0.6861898294119216,7
332,male,50-65,58,college,high,1,0.6781265406323798,4
332,male,50-65,58,college,high,2,0.7928660052713904,4
332,male,50-65,58,college,high,3,0.6578233708537602,3
332,male,50-65,58,college,high,4,0.6363289400234845,6
332,male,50-65,58,college,high,5,0.7407731638445398,3
332,male,50-65,58,college,high,6,0.7252320994361986,4
332,male,50-65,58,college,high,7,0.41779917230554015,4
332,male,50-65,58,college,high,8,0.8219398382861955,2
332,male,50-65,58,college,high,9,0.7962166973562895,4
332,male,50-65,58,college,high,10,0.9419900323103857,4
333,male,50-65,58,college,high,1,0.8151858491163244,5
333,male,50-65,58,college,high,2,0.7029822543712634,6
333,male,50-65,58,college,high,3,0.4262879901829014,5
333,male,50-65,58,college,high,4,0.5862319756954549,5
333,male,50-65,58,college,high,5,1.0873912609152345,4
333,male,50-65,58,college,high,6,0.5588398948631685,5
333,male,50-65,58,college,high,7,0.5410995579783154,5
333,male,50-65,58,college,high,8,0.47570838254743286,5
333,male,50-65,58,college,high,9,0.5520874897276794,5
333,male,50-65,58,college,high,10,0.8551807383072372,6
334,male,50-65,54,college,high,1,0.8577404804260268,7
334,male,50-65,54,college,high,2,0.7371833407328818,5
334,male,50-65,54,college,high,3,0.6555540721629046,3
334,male,50-65,54,college,high,4,0.18218300404661453,5
334,male,50-65,54,college,high,5,0.5670921926453235,3
334,male,50-65,54,college,high,6,0.40751591859677316,4
334,male,50-65,54,college,high,7,0.437088951383169,6
334,male,50-65,54,college,high,8,0.8009132248962028,3
334,male,50-65,54,college,high,9,0.49860408559230185,7
334,male,50-65,54,college,high,10,0.2604586377521192,3
335,male,50-65,54,college,high,1,0.8042443525540115,4
335,male,50-65,54,college,high,2,0.6877745683266423,4
335,male,50-65,54,college,high,3,0.5372565402155458,6
335,male,50-65,54,college,high,4,0.6712061395565538,3
335,male,50-65,54,college,high,5,0.6512264808036655,5
335,male,50-65,54,college,high,6,0.7010865331169781,5
335,male,50-65,54,college,high,7,0.2569553981220083,3
335,male,50-65,54,college,high,8,0.6495561665300551,7
335,male,50-65,54,college,high,9,0.40998269122012193,5
335,male,50-65,54,college,high,10,0.5248989295025572,5
336,male,50-65,50,college,high,1,0.30067462067774303,5
336,male,50-65,50,college,high,2,0.501493697577568,3
336,male,50-65,50,college,high,3,0.7839669041249975,4
336,male,50-65,50,college,high,4,0.45269396063916967,4
336,male,50-65,50,college,high,5,0.7484892095647515,2
336,male,50-65,50,college,high,6,0.5227552441658767,4
336,male,50-65,50,college,high,7,0.6435455127557,5
336,male,50-65,50,college,high,8,0.447425957404967,4
336,male,50-65,50,college,high,9,0.901281575514766,3
336,male,50-65,50,college,high,10,0.8991668341727274,5
337,male,50-65,57,college,high,1,0.717322738728286,1
337,male,50-65,57,college,high,2,0.6646235450158283,4
337,male,50-65,57,college,high,3,0.9037362607219797,4
337,male,50-65,57,college,high,4,0.9672575104330746,3
337,male,50-65,57,college,high,5,0.6822830936338802,3
337,male,50-65,57,college,high,6,0.7425551042225098,4
